snapshot,technology,bus,p_max_pu
2030-01-01 00:00:00,wind_onshore,DE00,0.32953479
2030-01-01 01:00:00,wind_onshore,DE00,0.39867996
2030-01-01 02:00:00,wind_onshore,DE00,0.46401094
2030-01-01 03:00:00,wind_onshore,DE00,0.51374030
2030-01-01 04:00:00,wind_onshore,DE00,0.58762955
2030-01-01 05:00:00,wind_onshore,DE00,0.61769039
2030-01-01 06:00:00,wind_onshore,DE00,0.61971469
2030-01-01 07:00:00,wind_onshore,DE00,0.59941176
2030-01-01 08:00:00,wind_onshore,DE00,0.54502309
2030-01-01 09:00:00,wind_onshore,DE00,0.47475656
2030-01-01 10:00:00,wind_onshore,DE00,0.31528375
2030-01-01 11:00:00,wind_onshore,DE00,0.27444139
2030-01-01 12:00:00,wind_onshore,DE00,0.27033371
2030-01-01 13:00:00,wind_onshore,DE00,0.27025093
2030-01-01 14:00:00,wind_onshore,DE00,0.27921073
2030-01-01 15:00:00,wind_onshore,DE00,0.28247410
2030-01-01 16:00:00,wind_onshore,DE00,0.28177094
2030-01-01 17:00:00,wind_onshore,DE00,0.25035269
2030-01-01 18:00:00,wind_onshore,DE00,0.21330963
2030-01-01 19:00:00,wind_onshore,DE00,0.17871223
2030-01-01 20:00:00,wind_onshore,DE00,0.15379679
2030-01-01 21:00:00,wind_onshore,DE00,0.13745024
2030-01-01 22:00:00,wind_onshore,DE00,0.10698073
2030-01-01 23:00:00,wind_onshore,DE00,0.10430654
2030-01-02 00:00:00,wind_onshore,DE00,0.11955196
2030-01-02 01:00:00,wind_onshore,DE00,0.12005419
2030-01-02 02:00:00,wind_onshore,DE00,0.12206985
2030-01-02 03:00:00,wind_onshore,DE00,0.13423062
2030-01-02 04:00:00,wind_onshore,DE00,0.15450236
2030-01-02 05:00:00,wind_onshore,DE00,0.18652893
2030-01-02 06:00:00,wind_onshore,DE00,0.22267198
2030-01-02 07:00:00,wind_onshore,DE00,0.26788824
2030-01-02 08:00:00,wind_onshore,DE00,0.31088495
2030-01-02 09:00:00,wind_onshore,DE00,0.33010822
2030-01-02 10:00:00,wind_onshore,DE00,0.24880205
2030-01-02 11:00:00,wind_onshore,DE00,0.20836663
2030-01-02 12:00:00,wind_onshore,DE00,0.23143611
2030-01-02 13:00:00,wind_onshore,DE00,0.28578577
2030-01-02 14:00:00,wind_onshore,DE00,0.36627920
2030-01-02 15:00:00,wind_onshore,DE00,0.45470132
2030-01-02 16:00:00,wind_onshore,DE00,0.57075441
2030-01-02 17:00:00,wind_onshore,DE00,0.64265499
2030-01-02 18:00:00,wind_onshore,DE00,0.65216176
2030-01-02 19:00:00,wind_onshore,DE00,0.62509361
2030-01-02 20:00:00,wind_onshore,DE00,0.59777158
2030-01-02 21:00:00,wind_onshore,DE00,0.57255694
2030-01-02 22:00:00,wind_onshore,DE00,0.53136818
2030-01-02 23:00:00,wind_onshore,DE00,0.60765818
2030-01-03 00:00:00,wind_onshore,DE00,0.09077999
2030-01-03 01:00:00,wind_onshore,DE00,0.10274212
2030-01-03 02:00:00,wind_onshore,DE00,0.11440276
2030-01-03 03:00:00,wind_onshore,DE00,0.12442595
2030-01-03 04:00:00,wind_onshore,DE00,0.13311607
2030-01-03 05:00:00,wind_onshore,DE00,0.14065358
2030-01-03 06:00:00,wind_onshore,DE00,0.14999387
2030-01-03 07:00:00,wind_onshore,DE00,0.15936814
2030-01-03 08:00:00,wind_onshore,DE00,0.16953299
2030-01-03 09:00:00,wind_onshore,DE00,0.17503417
2030-01-03 10:00:00,wind_onshore,DE00,0.17901249
2030-01-03 11:00:00,wind_onshore,DE00,0.17369632
2030-01-03 12:00:00,wind_onshore,DE00,0.17967076
2030-01-03 13:00:00,wind_onshore,DE00,0.20485050
2030-01-03 14:00:00,wind_onshore,DE00,0.22155887
2030-01-03 15:00:00,wind_onshore,DE00,0.24499867
2030-01-03 16:00:00,wind_onshore,DE00,0.26325292
2030-01-03 17:00:00,wind_onshore,DE00,0.27809676
2030-01-03 18:00:00,wind_onshore,DE00,0.29026788
2030-01-03 19:00:00,wind_onshore,DE00,0.29075340
2030-01-03 20:00:00,wind_onshore,DE00,0.28723478
2030-01-03 21:00:00,wind_onshore,DE00,0.28100705
2030-01-03 22:00:00,wind_onshore,DE00,0.29065943
2030-01-03 23:00:00,wind_onshore,DE00,0.27909835
2030-01-04 00:00:00,wind_onshore,DE00,0.71439966
2030-01-04 01:00:00,wind_onshore,DE00,0.68610783
2030-01-04 02:00:00,wind_onshore,DE00,0.65338196
2030-01-04 03:00:00,wind_onshore,DE00,0.63787811
2030-01-04 04:00:00,wind_onshore,DE00,0.61549816
2030-01-04 05:00:00,wind_onshore,DE00,0.60536059
2030-01-04 06:00:00,wind_onshore,DE00,0.59358748
2030-01-04 07:00:00,wind_onshore,DE00,0.58020003
2030-01-04 08:00:00,wind_onshore,DE00,0.57606507
2030-01-04 09:00:00,wind_onshore,DE00,0.56612462
2030-01-04 10:00:00,wind_onshore,DE00,0.53048163
2030-01-04 11:00:00,wind_onshore,DE00,0.52988183
2030-01-04 12:00:00,wind_onshore,DE00,0.53265913
2030-01-04 13:00:00,wind_onshore,DE00,0.54224153
2030-01-04 14:00:00,wind_onshore,DE00,0.54723799
2030-01-04 15:00:00,wind_onshore,DE00,0.55498558
2030-01-04 16:00:00,wind_onshore,DE00,0.57716731
2030-01-04 17:00:00,wind_onshore,DE00,0.59726169
2030-01-04 18:00:00,wind_onshore,DE00,0.61448681
2030-01-04 19:00:00,wind_onshore,DE00,0.63117077
2030-01-04 20:00:00,wind_onshore,DE00,0.62622852
2030-01-04 21:00:00,wind_onshore,DE00,0.61044247
2030-01-04 22:00:00,wind_onshore,DE00,0.56342370
2030-01-04 23:00:00,wind_onshore,DE00,0.53909981
2030-01-05 00:00:00,wind_onshore,DE00,0.43285954
2030-01-05 01:00:00,wind_onshore,DE00,0.42035176
2030-01-05 02:00:00,wind_onshore,DE00,0.41268976
2030-01-05 03:00:00,wind_onshore,DE00,0.41549712
2030-01-05 04:00:00,wind_onshore,DE00,0.41202010
2030-01-05 05:00:00,wind_onshore,DE00,0.40082063
2030-01-05 06:00:00,wind_onshore,DE00,0.39149545
2030-01-05 07:00:00,wind_onshore,DE00,0.37999774
2030-01-05 08:00:00,wind_onshore,DE00,0.37095430
2030-01-05 09:00:00,wind_onshore,DE00,0.34370730
2030-01-05 10:00:00,wind_onshore,DE00,0.33767671
2030-01-05 11:00:00,wind_onshore,DE00,0.33448223
2030-01-05 12:00:00,wind_onshore,DE00,0.31579089
2030-01-05 13:00:00,wind_onshore,DE00,0.31842929
2030-01-05 14:00:00,wind_onshore,DE00,0.34650768
2030-01-05 15:00:00,wind_onshore,DE00,0.39383284
2030-01-05 16:00:00,wind_onshore,DE00,0.44068128
2030-01-05 17:00:00,wind_onshore,DE00,0.46061782
2030-01-05 18:00:00,wind_onshore,DE00,0.46328828
2030-01-05 19:00:00,wind_onshore,DE00,0.44634522
2030-01-05 20:00:00,wind_onshore,DE00,0.42152416
2030-01-05 21:00:00,wind_onshore,DE00,0.40103257
2030-01-05 22:00:00,wind_onshore,DE00,0.35551330
2030-01-05 23:00:00,wind_onshore,DE00,0.35695179
2030-01-06 00:00:00,wind_onshore,DE00,0.38079975
2030-01-06 01:00:00,wind_onshore,DE00,0.37922926
2030-01-06 02:00:00,wind_onshore,DE00,0.37977513
2030-01-06 03:00:00,wind_onshore,DE00,0.37615334
2030-01-06 04:00:00,wind_onshore,DE00,0.37905566
2030-01-06 05:00:00,wind_onshore,DE00,0.37457668
2030-01-06 06:00:00,wind_onshore,DE00,0.37568659
2030-01-06 07:00:00,wind_onshore,DE00,0.36686825
2030-01-06 08:00:00,wind_onshore,DE00,0.35944379
2030-01-06 09:00:00,wind_onshore,DE00,0.33172432
2030-01-06 10:00:00,wind_onshore,DE00,0.26720050
2030-01-06 11:00:00,wind_onshore,DE00,0.23831681
2030-01-06 12:00:00,wind_onshore,DE00,0.21828377
2030-01-06 13:00:00,wind_onshore,DE00,0.21830770
2030-01-06 14:00:00,wind_onshore,DE00,0.22765058
2030-01-06 15:00:00,wind_onshore,DE00,0.24658968
2030-01-06 16:00:00,wind_onshore,DE00,0.27258759
2030-01-06 17:00:00,wind_onshore,DE00,0.28979853
2030-01-06 18:00:00,wind_onshore,DE00,0.29141641
2030-01-06 19:00:00,wind_onshore,DE00,0.29291776
2030-01-06 20:00:00,wind_onshore,DE00,0.30012406
2030-01-06 21:00:00,wind_onshore,DE00,0.31672739
2030-01-06 22:00:00,wind_onshore,DE00,0.34149302
2030-01-06 23:00:00,wind_onshore,DE00,0.36138944
2030-01-07 00:00:00,wind_onshore,DE00,0.27661618
2030-01-07 01:00:00,wind_onshore,DE00,0.28832764
2030-01-07 02:00:00,wind_onshore,DE00,0.30988715
2030-01-07 03:00:00,wind_onshore,DE00,0.34423271
2030-01-07 04:00:00,wind_onshore,DE00,0.35618090
2030-01-07 05:00:00,wind_onshore,DE00,0.37189272
2030-01-07 06:00:00,wind_onshore,DE00,0.39234201
2030-01-07 07:00:00,wind_onshore,DE00,0.38616471
2030-01-07 08:00:00,wind_onshore,DE00,0.37599123
2030-01-07 09:00:00,wind_onshore,DE00,0.37188190
2030-01-07 10:00:00,wind_onshore,DE00,0.31422913
2030-01-07 11:00:00,wind_onshore,DE00,0.29339022
2030-01-07 12:00:00,wind_onshore,DE00,0.27366254
2030-01-07 13:00:00,wind_onshore,DE00,0.25900015
2030-01-07 14:00:00,wind_onshore,DE00,0.24780287
2030-01-07 15:00:00,wind_onshore,DE00,0.23898545
2030-01-07 16:00:00,wind_onshore,DE00,0.23804276
2030-01-07 17:00:00,wind_onshore,DE00,0.23470760
2030-01-07 18:00:00,wind_onshore,DE00,0.22404397
2030-01-07 19:00:00,wind_onshore,DE00,0.20322936
2030-01-07 20:00:00,wind_onshore,DE00,0.17786010
2030-01-07 21:00:00,wind_onshore,DE00,0.14737463
2030-01-07 22:00:00,wind_onshore,DE00,0.10350452
2030-01-07 23:00:00,wind_onshore,DE00,0.08908995
2030-01-08 00:00:00,wind_onshore,DE00,0.11384857
2030-01-08 01:00:00,wind_onshore,DE00,0.11840357
2030-01-08 02:00:00,wind_onshore,DE00,0.12866496
2030-01-08 03:00:00,wind_onshore,DE00,0.14339412
2030-01-08 04:00:00,wind_onshore,DE00,0.15590263
2030-01-08 05:00:00,wind_onshore,DE00,0.17308881
2030-01-08 06:00:00,wind_onshore,DE00,0.19963603
2030-01-08 07:00:00,wind_onshore,DE00,0.22795172
2030-01-08 08:00:00,wind_onshore,DE00,0.26223628
2030-01-08 09:00:00,wind_onshore,DE00,0.28730902
2030-01-08 10:00:00,wind_onshore,DE00,0.27384653
2030-01-08 11:00:00,wind_onshore,DE00,0.26319027
2030-01-08 12:00:00,wind_onshore,DE00,0.25817404
2030-01-08 13:00:00,wind_onshore,DE00,0.26809476
2030-01-08 14:00:00,wind_onshore,DE00,0.27865506
2030-01-08 15:00:00,wind_onshore,DE00,0.32250677
2030-01-08 16:00:00,wind_onshore,DE00,0.37516954
2030-01-08 17:00:00,wind_onshore,DE00,0.40996701
2030-01-08 18:00:00,wind_onshore,DE00,0.43001753
2030-01-08 19:00:00,wind_onshore,DE00,0.44544631
2030-01-08 20:00:00,wind_onshore,DE00,0.45657431
2030-01-08 21:00:00,wind_onshore,DE00,0.45668103
2030-01-08 22:00:00,wind_onshore,DE00,0.46225996
2030-01-08 23:00:00,wind_onshore,DE00,0.43730147
2030-01-09 00:00:00,wind_onshore,DE00,0.47583725
2030-01-09 01:00:00,wind_onshore,DE00,0.44487935
2030-01-09 02:00:00,wind_onshore,DE00,0.41728440
2030-01-09 03:00:00,wind_onshore,DE00,0.39424957
2030-01-09 04:00:00,wind_onshore,DE00,0.38200655
2030-01-09 05:00:00,wind_onshore,DE00,0.37052147
2030-01-09 06:00:00,wind_onshore,DE00,0.35883364
2030-01-09 07:00:00,wind_onshore,DE00,0.34177944
2030-01-09 08:00:00,wind_onshore,DE00,0.32598121
2030-01-09 09:00:00,wind_onshore,DE00,0.31257711
2030-01-09 10:00:00,wind_onshore,DE00,0.27281064
2030-01-09 11:00:00,wind_onshore,DE00,0.24393719
2030-01-09 12:00:00,wind_onshore,DE00,0.22548712
2030-01-09 13:00:00,wind_onshore,DE00,0.20454052
2030-01-09 14:00:00,wind_onshore,DE00,0.19220776
2030-01-09 15:00:00,wind_onshore,DE00,0.18829386
2030-01-09 16:00:00,wind_onshore,DE00,0.19297995
2030-01-09 17:00:00,wind_onshore,DE00,0.19361880
2030-01-09 18:00:00,wind_onshore,DE00,0.19034242
2030-01-09 19:00:00,wind_onshore,DE00,0.18645281
2030-01-09 20:00:00,wind_onshore,DE00,0.17518031
2030-01-09 21:00:00,wind_onshore,DE00,0.16050987
2030-01-09 22:00:00,wind_onshore,DE00,0.14977888
2030-01-09 23:00:00,wind_onshore,DE00,0.14082765
2030-01-10 00:00:00,wind_onshore,DE00,0.19266588
2030-01-10 01:00:00,wind_onshore,DE00,0.19558442
2030-01-10 02:00:00,wind_onshore,DE00,0.20455841
2030-01-10 03:00:00,wind_onshore,DE00,0.21911046
2030-01-10 04:00:00,wind_onshore,DE00,0.23924129
2030-01-10 05:00:00,wind_onshore,DE00,0.26187782
2030-01-10 06:00:00,wind_onshore,DE00,0.27913252
2030-01-10 07:00:00,wind_onshore,DE00,0.28706596
2030-01-10 08:00:00,wind_onshore,DE00,0.30066461
2030-01-10 09:00:00,wind_onshore,DE00,0.28030507
2030-01-10 10:00:00,wind_onshore,DE00,0.20037561
2030-01-10 11:00:00,wind_onshore,DE00,0.15085184
2030-01-10 12:00:00,wind_onshore,DE00,0.12275702
2030-01-10 13:00:00,wind_onshore,DE00,0.13000718
2030-01-10 14:00:00,wind_onshore,DE00,0.17747573
2030-01-10 15:00:00,wind_onshore,DE00,0.27121402
2030-01-10 16:00:00,wind_onshore,DE00,0.37360329
2030-01-10 17:00:00,wind_onshore,DE00,0.45476134
2030-01-10 18:00:00,wind_onshore,DE00,0.50224018
2030-01-10 19:00:00,wind_onshore,DE00,0.55218235
2030-01-10 20:00:00,wind_onshore,DE00,0.56871463
2030-01-10 21:00:00,wind_onshore,DE00,0.57511827
2030-01-10 22:00:00,wind_onshore,DE00,0.48600126
2030-01-10 23:00:00,wind_onshore,DE00,0.48755534
2030-01-11 00:00:00,wind_onshore,DE00,0.26781170
2030-01-11 01:00:00,wind_onshore,DE00,0.28635419
2030-01-11 02:00:00,wind_onshore,DE00,0.29998228
2030-01-11 03:00:00,wind_onshore,DE00,0.30809747
2030-01-11 04:00:00,wind_onshore,DE00,0.31669401
2030-01-11 05:00:00,wind_onshore,DE00,0.33759326
2030-01-11 06:00:00,wind_onshore,DE00,0.36382180
2030-01-11 07:00:00,wind_onshore,DE00,0.38968911
2030-01-11 08:00:00,wind_onshore,DE00,0.40337148
2030-01-11 09:00:00,wind_onshore,DE00,0.41369558
2030-01-11 10:00:00,wind_onshore,DE00,0.36006727
2030-01-11 11:00:00,wind_onshore,DE00,0.33970616
2030-01-11 12:00:00,wind_onshore,DE00,0.35744278
2030-01-11 13:00:00,wind_onshore,DE00,0.38384073
2030-01-11 14:00:00,wind_onshore,DE00,0.39693969
2030-01-11 15:00:00,wind_onshore,DE00,0.43783949
2030-01-11 16:00:00,wind_onshore,DE00,0.48718893
2030-01-11 17:00:00,wind_onshore,DE00,0.51765404
2030-01-11 18:00:00,wind_onshore,DE00,0.53950543
2030-01-11 19:00:00,wind_onshore,DE00,0.56688899
2030-01-11 20:00:00,wind_onshore,DE00,0.58670571
2030-01-11 21:00:00,wind_onshore,DE00,0.60822015
2030-01-11 22:00:00,wind_onshore,DE00,0.61826278
2030-01-11 23:00:00,wind_onshore,DE00,0.62297717
2030-01-12 00:00:00,wind_onshore,DE00,0.51530991
2030-01-12 01:00:00,wind_onshore,DE00,0.52611878
2030-01-12 02:00:00,wind_onshore,DE00,0.52985047
2030-01-12 03:00:00,wind_onshore,DE00,0.53877726
2030-01-12 04:00:00,wind_onshore,DE00,0.53986411
2030-01-12 05:00:00,wind_onshore,DE00,0.54832638
2030-01-12 06:00:00,wind_onshore,DE00,0.55807230
2030-01-12 07:00:00,wind_onshore,DE00,0.57825626
2030-01-12 08:00:00,wind_onshore,DE00,0.59625260
2030-01-12 09:00:00,wind_onshore,DE00,0.59697535
2030-01-12 10:00:00,wind_onshore,DE00,0.55429144
2030-01-12 11:00:00,wind_onshore,DE00,0.54676310
2030-01-12 12:00:00,wind_onshore,DE00,0.54383664
2030-01-12 13:00:00,wind_onshore,DE00,0.52995493
2030-01-12 14:00:00,wind_onshore,DE00,0.54212824
2030-01-12 15:00:00,wind_onshore,DE00,0.58005879
2030-01-12 16:00:00,wind_onshore,DE00,0.61825816
2030-01-12 17:00:00,wind_onshore,DE00,0.63962427
2030-01-12 18:00:00,wind_onshore,DE00,0.65420979
2030-01-12 19:00:00,wind_onshore,DE00,0.66907896
2030-01-12 20:00:00,wind_onshore,DE00,0.67321255
2030-01-12 21:00:00,wind_onshore,DE00,0.67811439
2030-01-12 22:00:00,wind_onshore,DE00,0.65691599
2030-01-12 23:00:00,wind_onshore,DE00,0.67625735
2030-01-13 00:00:00,wind_onshore,DE00,0.93031117
2030-01-13 01:00:00,wind_onshore,DE00,0.92766733
2030-01-13 02:00:00,wind_onshore,DE00,0.91258383
2030-01-13 03:00:00,wind_onshore,DE00,0.88912275
2030-01-13 04:00:00,wind_onshore,DE00,0.85637615
2030-01-13 05:00:00,wind_onshore,DE00,0.83796709
2030-01-13 06:00:00,wind_onshore,DE00,0.81831024
2030-01-13 07:00:00,wind_onshore,DE00,0.79970098
2030-01-13 08:00:00,wind_onshore,DE00,0.76809572
2030-01-13 09:00:00,wind_onshore,DE00,0.70988408
2030-01-13 10:00:00,wind_onshore,DE00,0.54564741
2030-01-13 11:00:00,wind_onshore,DE00,0.50796722
2030-01-13 12:00:00,wind_onshore,DE00,0.46172710
2030-01-13 13:00:00,wind_onshore,DE00,0.40366220
2030-01-13 14:00:00,wind_onshore,DE00,0.36997967
2030-01-13 15:00:00,wind_onshore,DE00,0.37153183
2030-01-13 16:00:00,wind_onshore,DE00,0.37754977
2030-01-13 17:00:00,wind_onshore,DE00,0.37235664
2030-01-13 18:00:00,wind_onshore,DE00,0.36885490
2030-01-13 19:00:00,wind_onshore,DE00,0.36832137
2030-01-13 20:00:00,wind_onshore,DE00,0.36006012
2030-01-13 21:00:00,wind_onshore,DE00,0.33838609
2030-01-13 22:00:00,wind_onshore,DE00,0.27730264
2030-01-13 23:00:00,wind_onshore,DE00,0.24741314
2030-01-14 00:00:00,wind_onshore,DE00,0.92132050
2030-01-14 01:00:00,wind_onshore,DE00,0.84488638
2030-01-14 02:00:00,wind_onshore,DE00,0.78185053
2030-01-14 03:00:00,wind_onshore,DE00,0.76146120
2030-01-14 04:00:00,wind_onshore,DE00,0.70264171
2030-01-14 05:00:00,wind_onshore,DE00,0.65513540
2030-01-14 06:00:00,wind_onshore,DE00,0.64953916
2030-01-14 07:00:00,wind_onshore,DE00,0.64561262
2030-01-14 08:00:00,wind_onshore,DE00,0.61118420
2030-01-14 09:00:00,wind_onshore,DE00,0.56668163
2030-01-14 10:00:00,wind_onshore,DE00,0.45480611
2030-01-14 11:00:00,wind_onshore,DE00,0.39761014
2030-01-14 12:00:00,wind_onshore,DE00,0.36096950
2030-01-14 13:00:00,wind_onshore,DE00,0.33940519
2030-01-14 14:00:00,wind_onshore,DE00,0.33477339
2030-01-14 15:00:00,wind_onshore,DE00,0.35715666
2030-01-14 16:00:00,wind_onshore,DE00,0.38112807
2030-01-14 17:00:00,wind_onshore,DE00,0.39279864
2030-01-14 18:00:00,wind_onshore,DE00,0.41062851
2030-01-14 19:00:00,wind_onshore,DE00,0.42522049
2030-01-14 20:00:00,wind_onshore,DE00,0.42705340
2030-01-14 21:00:00,wind_onshore,DE00,0.42000764
2030-01-14 22:00:00,wind_onshore,DE00,0.33147659
2030-01-14 23:00:00,wind_onshore,DE00,0.35498240
2030-01-15 00:00:00,wind_onshore,DE00,0.53313746
2030-01-15 01:00:00,wind_onshore,DE00,0.54786129
2030-01-15 02:00:00,wind_onshore,DE00,0.54606785
2030-01-15 03:00:00,wind_onshore,DE00,0.55031930
2030-01-15 04:00:00,wind_onshore,DE00,0.52910846
2030-01-15 05:00:00,wind_onshore,DE00,0.52617265
2030-01-15 06:00:00,wind_onshore,DE00,0.49137922
2030-01-15 07:00:00,wind_onshore,DE00,0.46429032
2030-01-15 08:00:00,wind_onshore,DE00,0.43893824
2030-01-15 09:00:00,wind_onshore,DE00,0.42318407
2030-01-15 10:00:00,wind_onshore,DE00,0.27320388
2030-01-15 11:00:00,wind_onshore,DE00,0.26159450
2030-01-15 12:00:00,wind_onshore,DE00,0.23719777
2030-01-15 13:00:00,wind_onshore,DE00,0.23173254
2030-01-15 14:00:00,wind_onshore,DE00,0.27616262
2030-01-15 15:00:00,wind_onshore,DE00,0.38657820
2030-01-15 16:00:00,wind_onshore,DE00,0.53215622
2030-01-15 17:00:00,wind_onshore,DE00,0.67110546
2030-01-15 18:00:00,wind_onshore,DE00,0.75769155
2030-01-15 19:00:00,wind_onshore,DE00,0.83165379
2030-01-15 20:00:00,wind_onshore,DE00,0.86041566
2030-01-15 21:00:00,wind_onshore,DE00,0.88434846
2030-01-15 22:00:00,wind_onshore,DE00,0.89892264
2030-01-15 23:00:00,wind_onshore,DE00,0.99042620
2030-01-16 00:00:00,wind_onshore,DE00,0.21736720
2030-01-16 01:00:00,wind_onshore,DE00,0.23946985
2030-01-16 02:00:00,wind_onshore,DE00,0.27569104
2030-01-16 03:00:00,wind_onshore,DE00,0.29956430
2030-01-16 04:00:00,wind_onshore,DE00,0.30850934
2030-01-16 05:00:00,wind_onshore,DE00,0.33381737
2030-01-16 06:00:00,wind_onshore,DE00,0.35158121
2030-01-16 07:00:00,wind_onshore,DE00,0.38694059
2030-01-16 08:00:00,wind_onshore,DE00,0.41594175
2030-01-16 09:00:00,wind_onshore,DE00,0.41265659
2030-01-16 10:00:00,wind_onshore,DE00,0.35286830
2030-01-16 11:00:00,wind_onshore,DE00,0.33938185
2030-01-16 12:00:00,wind_onshore,DE00,0.32204833
2030-01-16 13:00:00,wind_onshore,DE00,0.32536299
2030-01-16 14:00:00,wind_onshore,DE00,0.32052177
2030-01-16 15:00:00,wind_onshore,DE00,0.34704184
2030-01-16 16:00:00,wind_onshore,DE00,0.42512322
2030-01-16 17:00:00,wind_onshore,DE00,0.48418548
2030-01-16 18:00:00,wind_onshore,DE00,0.50712462
2030-01-16 19:00:00,wind_onshore,DE00,0.51457209
2030-01-16 20:00:00,wind_onshore,DE00,0.49296452
2030-01-16 21:00:00,wind_onshore,DE00,0.47474284
2030-01-16 22:00:00,wind_onshore,DE00,0.41913100
2030-01-16 23:00:00,wind_onshore,DE00,0.39624747
2030-01-17 00:00:00,wind_onshore,DE00,0.20001522
2030-01-17 01:00:00,wind_onshore,DE00,0.19301363
2030-01-17 02:00:00,wind_onshore,DE00,0.18235100
2030-01-17 03:00:00,wind_onshore,DE00,0.17492211
2030-01-17 04:00:00,wind_onshore,DE00,0.17131619
2030-01-17 05:00:00,wind_onshore,DE00,0.17247716
2030-01-17 06:00:00,wind_onshore,DE00,0.18039641
2030-01-17 07:00:00,wind_onshore,DE00,0.19576344
2030-01-17 08:00:00,wind_onshore,DE00,0.20779514
2030-01-17 09:00:00,wind_onshore,DE00,0.22147337
2030-01-17 10:00:00,wind_onshore,DE00,0.18102998
2030-01-17 11:00:00,wind_onshore,DE00,0.19605569
2030-01-17 12:00:00,wind_onshore,DE00,0.22388230
2030-01-17 13:00:00,wind_onshore,DE00,0.23824987
2030-01-17 14:00:00,wind_onshore,DE00,0.26802090
2030-01-17 15:00:00,wind_onshore,DE00,0.30570399
2030-01-17 16:00:00,wind_onshore,DE00,0.35012796
2030-01-17 17:00:00,wind_onshore,DE00,0.37879164
2030-01-17 18:00:00,wind_onshore,DE00,0.39856909
2030-01-17 19:00:00,wind_onshore,DE00,0.41208772
2030-01-17 20:00:00,wind_onshore,DE00,0.41048605
2030-01-17 21:00:00,wind_onshore,DE00,0.40443469
2030-01-17 22:00:00,wind_onshore,DE00,0.37998722
2030-01-17 23:00:00,wind_onshore,DE00,0.37877046
2030-01-18 00:00:00,wind_onshore,DE00,0.10860584
2030-01-18 01:00:00,wind_onshore,DE00,0.11191303
2030-01-18 02:00:00,wind_onshore,DE00,0.11544129
2030-01-18 03:00:00,wind_onshore,DE00,0.12198062
2030-01-18 04:00:00,wind_onshore,DE00,0.12865377
2030-01-18 05:00:00,wind_onshore,DE00,0.14001811
2030-01-18 06:00:00,wind_onshore,DE00,0.15202773
2030-01-18 07:00:00,wind_onshore,DE00,0.16156994
2030-01-18 08:00:00,wind_onshore,DE00,0.16984601
2030-01-18 09:00:00,wind_onshore,DE00,0.17341575
2030-01-18 10:00:00,wind_onshore,DE00,0.16478768
2030-01-18 11:00:00,wind_onshore,DE00,0.16701633
2030-01-18 12:00:00,wind_onshore,DE00,0.17015135
2030-01-18 13:00:00,wind_onshore,DE00,0.17252637
2030-01-18 14:00:00,wind_onshore,DE00,0.17043304
2030-01-18 15:00:00,wind_onshore,DE00,0.16991338
2030-01-18 16:00:00,wind_onshore,DE00,0.16987625
2030-01-18 17:00:00,wind_onshore,DE00,0.16873791
2030-01-18 18:00:00,wind_onshore,DE00,0.16803002
2030-01-18 19:00:00,wind_onshore,DE00,0.16950465
2030-01-18 20:00:00,wind_onshore,DE00,0.16943794
2030-01-18 21:00:00,wind_onshore,DE00,0.17091568
2030-01-18 22:00:00,wind_onshore,DE00,0.17191217
2030-01-18 23:00:00,wind_onshore,DE00,0.16700771
2030-01-19 00:00:00,wind_onshore,DE00,0.25271526
2030-01-19 01:00:00,wind_onshore,DE00,0.23698408
2030-01-19 02:00:00,wind_onshore,DE00,0.22466117
2030-01-19 03:00:00,wind_onshore,DE00,0.21977916
2030-01-19 04:00:00,wind_onshore,DE00,0.20929302
2030-01-19 05:00:00,wind_onshore,DE00,0.20134484
2030-01-19 06:00:00,wind_onshore,DE00,0.19626722
2030-01-19 07:00:00,wind_onshore,DE00,0.19763366
2030-01-19 08:00:00,wind_onshore,DE00,0.20359538
2030-01-19 09:00:00,wind_onshore,DE00,0.20979608
2030-01-19 10:00:00,wind_onshore,DE00,0.21522188
2030-01-19 11:00:00,wind_onshore,DE00,0.23018214
2030-01-19 12:00:00,wind_onshore,DE00,0.25102302
2030-01-19 13:00:00,wind_onshore,DE00,0.28404567
2030-01-19 14:00:00,wind_onshore,DE00,0.30641047
2030-01-19 15:00:00,wind_onshore,DE00,0.31661780
2030-01-19 16:00:00,wind_onshore,DE00,0.31646976
2030-01-19 17:00:00,wind_onshore,DE00,0.31122316
2030-01-19 18:00:00,wind_onshore,DE00,0.30300034
2030-01-19 19:00:00,wind_onshore,DE00,0.29267157
2030-01-19 20:00:00,wind_onshore,DE00,0.28613357
2030-01-19 21:00:00,wind_onshore,DE00,0.28065793
2030-01-19 22:00:00,wind_onshore,DE00,0.27489522
2030-01-19 23:00:00,wind_onshore,DE00,0.26512841
2030-01-20 00:00:00,wind_onshore,DE00,0.11148645
2030-01-20 01:00:00,wind_onshore,DE00,0.10971753
2030-01-20 02:00:00,wind_onshore,DE00,0.10428392
2030-01-20 03:00:00,wind_onshore,DE00,0.09986431
2030-01-20 04:00:00,wind_onshore,DE00,0.09381028
2030-01-20 05:00:00,wind_onshore,DE00,0.08507665
2030-01-20 06:00:00,wind_onshore,DE00,0.07896129
2030-01-20 07:00:00,wind_onshore,DE00,0.07277711
2030-01-20 08:00:00,wind_onshore,DE00,0.06418555
2030-01-20 09:00:00,wind_onshore,DE00,0.05716010
