date,technology,production_gwh,model_gwh,error_gwh
2030-01-01,battery,0.21000000,12.45184279,12.24184279
2030-01-02,battery,0.61000000,11.93908048,11.32908048
2030-01-03,battery,26.39000000,36.80824320,10.41824320
2030-01-04,battery,0.00000000,24.59527097,24.59527097
2030-01-05,battery,27.00000000,22.28026785,-4.71973215
2030-01-06,battery,0.00000000,8.30886007,8.30886007
2030-01-07,battery,3.45000000,6.14030680,2.69030680
2030-01-08,battery,0.00000000,30.94880348,30.94880348
2030-01-09,battery,26.61000000,39.75773184,13.14773184
2030-01-10,battery,0.39000000,13.00025743,12.61025743
2030-01-11,battery,1.79000000,37.94461305,36.15461305
2030-01-12,battery,12.40000000,0.00000000,-12.40000000
2030-01-13,battery,1.48000000,10.38357504,8.90357504
2030-01-14,battery,7.99000000,19.51863471,11.52863471
2030-01-15,battery,3.45000000,22.06080000,18.61080000
2030-01-16,battery,0.05000000,36.80824320,36.75824320
2030-01-17,battery,12.25000000,36.15720880,23.90720880
2030-01-18,battery,15.59000000,28.44453557,12.85453557
2030-01-19,battery,6.28000000,38.78063198,32.50063198
2030-01-20,battery,5.36000000,22.77582463,17.41582463
2030-01-21,battery,17.60000000,22.06080000,4.46080000
2030-01-22,battery,9.02000000,17.97825010,8.95825010
2030-01-23,battery,29.03000000,22.06080000,-6.96920000
2030-01-24,battery,29.39000000,22.06080000,-7.32920000
2030-01-25,battery,12.46000000,10.97851988,-1.48148012
2030-01-26,battery,2.68000000,22.06080000,19.38080000
2030-01-27,battery,0.35000000,10.67011002,10.32011002
2030-01-28,battery,27.88000000,25.42656985,-2.45343015
2030-01-29,battery,5.10000000,18.86692676,13.76692676
2030-01-30,battery,0.30000000,22.06080000,21.76080000
2030-01-31,battery,0.00000000,35.81839757,35.81839757
2030-02-01,battery,15.17000000,0.00000000,-15.17000000
2030-02-02,battery,27.00000000,12.70669483,-14.29330517
2030-02-03,battery,0.00000000,0.00000000,0.00000000
2030-02-04,battery,33.80000000,30.98751619,-2.81248381
2030-02-05,battery,0.00000000,39.39974947,39.39974947
2030-02-06,battery,36.07000000,22.06080000,-14.00920000
2030-02-07,battery,34.41000000,30.10198009,-4.30801991
2030-02-08,battery,11.19000000,38.52637912,27.33637912
2030-02-09,battery,25.20000000,43.36492718,18.16492718
2030-02-10,battery,0.00000000,0.89755268,0.89755268
2030-02-11,battery,0.06000000,0.00000000,-0.06000000
2030-02-12,battery,37.14000000,26.35959797,-10.78040203
2030-02-13,battery,32.12000000,21.54960871,-10.57039129
2030-02-14,battery,30.41000000,22.38774946,-8.02225054
2030-02-15,battery,8.51000000,22.62966726,14.11966726
2030-02-16,battery,8.11000000,26.54539776,18.43539776
2030-02-17,battery,0.00000000,13.11557754,13.11557754
2030-02-18,battery,34.31000000,0.00000000,-34.31000000
2030-02-19,battery,19.46000000,39.75773184,20.29773184
2030-02-20,battery,13.34000000,2.79203551,-10.54796449
2030-02-21,battery,24.59000000,29.11614221,4.52614221
2030-02-22,battery,16.21000000,38.38935910,22.17935910
2030-02-23,battery,2.62000000,36.80824320,34.18824320
2030-02-24,battery,18.99000000,11.67512331,-7.31487669
2030-02-25,battery,31.19000000,1.35446644,-29.83553356
2030-02-26,battery,3.20000000,29.28552925,26.08552925
2030-02-27,battery,31.48000000,39.75773184,8.27773184
2030-02-28,battery,29.63000000,35.49587127,5.86587127
2030-03-01,battery,31.21000000,32.30942361,1.09942361
2030-03-02,battery,27.00000000,36.70097470,9.70097470
2030-03-03,battery,7.53000000,23.54979969,16.01979969
2030-03-04,battery,8.57000000,0.00000000,-8.57000000
2030-03-05,battery,21.89000000,27.02297753,5.13297753
2030-03-06,battery,21.33000000,22.06080000,0.73080000
2030-03-07,battery,0.00000000,35.39386368,35.39386368
2030-03-08,battery,33.33000000,31.68008605,-1.64991395
2030-03-09,battery,8.66000000,38.35770390,29.69770390
2030-03-10,battery,0.00000000,22.06080000,22.06080000
2030-03-11,battery,38.70000000,0.00000000,-38.70000000
2030-03-12,battery,20.98000000,34.78422946,13.80422946
2030-03-13,battery,29.38000000,22.06080000,-7.31920000
2030-03-14,battery,27.00000000,5.82701194,-21.17298806
2030-03-15,battery,30.45000000,29.02662688,-1.42337312
2030-03-16,battery,27.00000000,30.65269270,3.65269270
2030-03-17,battery,18.94000000,13.49896665,-5.44103335
2030-03-18,battery,35.06000000,14.68948719,-20.37051281
2030-03-19,battery,27.35000000,44.12160000,16.77160000
2030-03-20,battery,16.80000000,42.39171110,25.59171110
2030-03-21,battery,25.52000000,33.65025137,8.13025137
2030-03-22,battery,27.00000000,16.28255232,-10.71744768
2030-03-23,battery,27.00000000,22.06080000,-4.93920000
2030-03-24,battery,24.13000000,22.06080000,-2.06920000
2030-03-25,battery,7.51000000,0.00000000,-7.51000000
2030-03-26,battery,42.70000000,30.79719182,-11.90280818
2030-03-27,battery,20.32000000,17.69693184,-2.62306816
2030-03-28,battery,35.09000000,22.06080000,-13.02920000
2030-03-29,battery,27.00000000,22.06080000,-4.93920000
2030-03-30,battery,25.30000000,11.49000000,-13.81000000
2030-03-31,battery,26.70000000,31.21722048,4.51722048
2030-04-01,battery,7.31000000,13.47881510,6.16881510
2030-04-02,battery,35.08000000,21.52819876,-13.55180124
2030-04-03,battery,15.08000000,38.87595356,23.79595356
2030-04-04,battery,37.91000000,30.13632229,-7.77367771
2030-04-05,battery,37.55000000,22.57601340,-14.97398660
2030-04-06,battery,24.01000000,22.06080000,-1.94920000
2030-04-07,battery,2.98000000,13.62022943,10.64022943
2030-04-08,battery,28.87000000,14.38960826,-14.48039174
2030-04-09,battery,34.35000000,36.75818279,2.40818279
2030-04-10,battery,5.29000000,22.06080000,16.77080000
2030-04-11,battery,50.32000000,14.76146167,-35.55853833
2030-04-12,battery,27.00000000,22.86172137,-4.13827863
2030-04-13,battery,27.00000000,8.32291634,-18.67708366
2030-04-14,battery,11.57000000,30.98427332,19.41427332
2030-04-15,battery,17.09000000,13.66287625,-3.42712375
2030-04-16,battery,20.67000000,16.77191896,-3.89808104
2030-04-17,battery,31.82000000,22.06080000,-9.75920000
2030-04-18,battery,28.50000000,14.74744320,-13.75255680
2030-04-19,battery,11.11000000,17.53872149,6.42872149
2030-04-20,battery,42.89000000,12.75678610,-30.13321390
2030-04-21,battery,26.78000000,7.89563673,-18.88436327
2030-04-22,battery,3.66000000,33.55080000,29.89080000
2030-04-23,battery,50.55000000,27.90562510,-22.64437490
2030-04-24,battery,10.14000000,20.64642048,10.50642048
2030-04-25,battery,40.42000000,31.66437469,-8.75562531
2030-04-26,battery,30.45000000,17.15212481,-13.29787519
2030-04-27,battery,27.00000000,25.55509567,-1.44490433
2030-04-28,battery,4.17000000,11.65113161,7.48113161
2030-04-29,battery,47.31000000,15.70996734,-31.60003266
2030-04-30,battery,29.51000000,31.33133891,1.82133891
2030-05-01,battery,27.00000000,26.41085362,-0.58914638
2030-05-02,battery,21.97000000,13.29976560,-8.67023440
2030-05-03,battery,32.03000000,31.13298386,-0.89701614
2030-05-04,battery,27.00000000,22.06080000,-4.93920000
2030-05-05,battery,2.45000000,22.06080000,19.61080000
2030-05-06,battery,51.55000000,25.67420513,-25.87579487
2030-05-07,battery,23.55000000,33.85875456,10.30875456
2030-05-08,battery,30.45000000,20.63408708,-9.81591292
2030-05-09,battery,26.93000000,30.92159932,3.99159932
2030-05-10,battery,27.06000000,7.49739665,-19.56260335
2030-05-11,battery,24.58000000,10.19953519,-14.38046481
2030-05-12,battery,3.45000000,20.95758636,17.50758636
2030-05-13,battery,46.37000000,6.96229389,-39.40770611
2030-05-14,battery,28.72000000,28.33400592,-0.38599408
2030-05-15,battery,29.46000000,14.84773316,-14.61226684
2030-05-16,battery,27.00000000,22.06080000,-4.93920000
2030-05-17,battery,23.74000000,11.49000000,-12.25000000
2030-05-18,battery,30.26000000,31.21722048,0.95722048
2030-05-19,battery,5.27000000,22.06080000,16.79080000
2030-05-20,battery,47.23000000,11.54863394,-35.68136606
2030-05-21,battery,27.97000000,19.34937391,-8.62062609
2030-05-22,battery,27.52000000,37.73881297,10.21881297
2030-05-23,battery,14.82000000,26.98504817,12.16504817
2030-05-24,battery,34.46000000,24.57063823,-9.88936177
2030-05-25,battery,27.00000000,13.92311592,-13.07688408
2030-05-26,battery,6.44000000,20.99108717,14.55108717
2030-05-27,battery,46.04000000,20.70802616,-25.33197384
2030-05-28,battery,27.45000000,33.81576968,6.36576968
2030-05-29,battery,28.07000000,12.02277627,-16.04722373
2030-05-30,battery,11.34000000,27.29942431,15.95942431
2030-05-31,battery,41.05000000,22.35750841,-18.69249159
2030-06-01,battery,27.83000000,17.53699978,-10.29300022
2030-06-02,battery,9.10000000,17.94557119,8.84557119
2030-06-03,battery,42.23000000,20.29980154,-21.93019846
2030-06-04,battery,30.45000000,35.54913898,5.09913898
2030-06-05,battery,25.93000000,22.06080000,-3.86920000
2030-06-06,battery,27.39000000,10.38357504,-17.00642496
2030-06-07,battery,26.95000000,22.06080000,-4.88920000
2030-06-08,battery,27.73000000,22.06080000,-5.66920000
2030-06-09,battery,19.66000000,22.06080000,2.40080000
2030-06-10,battery,16.32000000,18.28498104,1.96498104
2030-06-11,battery,45.02000000,17.93294258,-27.08705742
2030-06-12,battery,24.38000000,29.96447638,5.58447638
2030-06-13,battery,23.54000000,22.06080000,-1.47920000
2030-06-14,battery,24.74000000,9.72093008,-15.01906992
2030-06-15,battery,34.73000000,21.15773405,-13.57226595
2030-06-16,battery,5.87000000,13.68468558,7.81468558
2030-06-17,battery,47.28000000,26.21463728,-21.06536272
2030-06-18,battery,28.44000000,24.86869763,-3.57130237
2030-06-19,battery,25.43000000,14.61090974,-10.81909026
2030-06-20,battery,28.57000000,23.32071961,-5.24928039
2030-06-21,battery,26.47000000,18.30255993,-8.16744007
2030-06-22,battery,27.53000000,14.44041067,-13.08958933
2030-06-23,battery,8.97000000,6.81383594,-2.15616406
2030-06-24,battery,41.92000000,30.61941160,-11.30058840
2030-06-25,battery,30.11000000,35.56298840,5.45298840
2030-06-26,battery,17.69000000,16.19625229,-1.49374771
2030-06-27,battery,34.65000000,19.19761139,-15.45238861
2030-06-28,battery,28.65000000,15.91824857,-12.73175143
2030-06-29,battery,24.84000000,16.47606919,-8.36393081
2030-06-30,battery,28.68000000,20.36393915,-8.31606085
2030-07-01,battery,27.48000000,9.75575002,-17.72424998
2030-07-02,battery,27.00000000,28.23527917,1.23527917
2030-07-03,battery,27.00000000,15.96084123,-11.03915877
2030-07-04,battery,27.00000000,33.15569960,6.15569960
2030-07-05,battery,26.57000000,31.02426983,4.45426983
2030-07-06,battery,27.42000000,23.04572981,-4.37427019
2030-07-07,battery,25.57000000,22.06080000,-3.50920000
2030-07-08,battery,26.45000000,8.72568652,-17.72431348
2030-07-09,battery,28.97000000,31.54304027,2.57304027
2030-07-10,battery,27.00000000,24.49929369,-2.50070631
2030-07-11,battery,27.00000000,22.06080000,-4.93920000
2030-07-12,battery,23.55000000,15.70491228,-7.84508772
2030-07-13,battery,17.72000000,27.00230820,9.28230820
2030-07-14,battery,39.73000000,21.75781752,-17.97218248
2030-07-15,battery,27.00000000,19.14267246,-7.85732754
2030-07-16,battery,27.00000000,23.86753050,-3.13246950
2030-07-17,battery,21.30000000,22.49478334,1.19478334
2030-07-18,battery,29.92000000,18.34407855,-11.57592145
2030-07-19,battery,29.77000000,26.11096486,-3.65903514
2030-07-20,battery,27.00000000,22.06080000,-4.93920000
2030-07-21,battery,21.54000000,22.06080000,0.52080000
2030-07-22,battery,32.46000000,16.95439011,-15.50560989
2030-07-23,battery,25.95000000,9.50396226,-16.44603774
2030-07-24,battery,27.07000000,25.91171481,-1.15828519
2030-07-25,battery,26.39000000,16.99159658,-9.39840342
2030-07-26,battery,27.61000000,19.92389850,-7.68610150
2030-07-27,battery,27.00000000,5.79172540,-21.20827460
2030-07-28,battery,26.61000000,22.06080000,-4.54920000
2030-07-29,battery,27.39000000,10.61571364,-16.77428636
2030-07-30,battery,27.00000000,25.66592087,-1.33407913
2030-07-31,battery,27.00000000,22.06080000,-4.93920000
2030-08-01,battery,9.48000000,20.64642048,11.16642048
2030-08-02,battery,44.52000000,20.03245316,-24.48754684
2030-08-03,battery,27.00000000,28.34941689,1.34941689
2030-08-04,battery,4.20000000,21.93379754,17.73379754
2030-08-05,battery,47.86000000,13.34722111,-34.51277889
2030-08-06,battery,24.55000000,23.98239976,-0.56760024
2030-08-07,battery,23.55000000,22.06080000,-1.48920000
2030-08-08,battery,17.40000000,12.35406523,-5.04593477
2030-08-09,battery,38.38000000,18.04782942,-20.33217058
2030-08-10,battery,28.13000000,27.05276903,-1.07723097
2030-08-11,battery,15.56000000,20.59665827,5.03665827
2030-08-12,battery,35.52000000,13.80128981,-21.71871019
2030-08-13,battery,30.23000000,25.20065758,-5.02934242
2030-08-14,battery,27.22000000,21.63583188,-5.58416812
2030-08-15,battery,21.27000000,15.70408237,-5.56591763
2030-08-16,battery,32.73000000,25.70592678,-7.02407322
2030-08-17,battery,27.00000000,18.99414318,-8.00585682
2030-08-18,battery,17.37000000,22.06080000,4.69080000
2030-08-19,battery,29.79000000,1.77008763,-28.01991237
2030-08-20,battery,31.79000000,40.93713285,9.14713285
2030-08-21,battery,31.72000000,22.06080000,-9.65920000
2030-08-22,battery,31.29000000,22.06080000,-9.22920000
2030-08-23,battery,27.17000000,23.51026662,-3.65973338
2030-08-24,battery,27.15000000,22.06080000,-5.08920000
2030-08-25,battery,25.99000000,17.69693184,-8.29306816
2030-08-26,battery,28.01000000,0.00000000,-28.01000000
2030-08-27,battery,26.05000000,22.06080000,-3.98920000
2030-08-28,battery,22.70000000,9.39222109,-13.30777891
2030-08-29,battery,32.29000000,22.06080000,-10.22920000
2030-08-30,battery,27.00000000,17.69693184,-9.30306816
2030-08-31,battery,27.00000000,20.64642048,-6.35357952
2030-09-01,battery,7.66000000,15.03066409,7.37066409
2030-09-02,battery,41.37000000,21.12493448,-20.24506552
2030-09-03,battery,30.21000000,21.44752470,-8.76247530
2030-09-04,battery,27.41000000,22.71142551,-4.69857449
2030-09-05,battery,27.00000000,18.66016955,-8.33983045
2030-09-06,battery,33.80000000,23.34396177,-10.45603823
2030-09-07,battery,24.10000000,22.06080000,-2.03920000
2030-09-08,battery,13.32000000,10.57080000,-2.74920000
2030-09-09,battery,40.16000000,16.19693943,-23.96306057
2030-09-10,battery,31.66000000,31.97353843,0.31353843
2030-09-11,battery,24.83000000,22.06080000,-2.76920000
2030-09-12,battery,30.10000000,23.82901853,-6.27098147
2030-09-13,battery,9.45000000,0.00000000,-9.45000000
2030-09-14,battery,40.60000000,31.23334079,-9.36665921
2030-09-15,battery,12.93000000,20.22818313,7.29818313
2030-09-16,battery,40.79000000,4.66044877,-36.12955123
2030-09-17,battery,29.59000000,22.94082945,-6.64917055
2030-09-18,battery,18.49000000,3.25881557,-15.23118443
2030-09-19,battery,23.17000000,18.31795040,-4.85204960
2030-09-20,battery,39.33000000,15.17098117,-24.15901883
2030-09-21,battery,27.00000000,26.71770301,-0.28229699
2030-09-22,battery,19.86000000,25.84002220,5.98002220
2030-09-23,battery,30.44000000,0.00000000,-30.44000000
2030-09-24,battery,31.36000000,30.40926170,-0.95073830
2030-09-25,battery,20.15000000,5.53195241,-14.61804759
2030-09-26,battery,33.84000000,29.74990657,-4.09009343
2030-09-27,battery,38.64000000,22.93917547,-15.70082453
2030-09-28,battery,27.00000000,17.69693184,-9.30306816
2030-09-29,battery,0.00000000,11.49000000,11.49000000
2030-09-30,battery,47.41000000,28.26773184,-19.14226816
2030-10-01,battery,19.81000000,17.58709170,-2.22290830
2030-10-02,battery,24.36000000,22.06080000,-2.29920000
2030-10-03,battery,30.48000000,13.65313454,-16.82686546
2030-10-04,battery,33.61000000,25.25669636,-8.35330364
2030-10-05,battery,0.00000000,23.59590912,23.59590912
2030-10-06,battery,5.37000000,23.59590912,18.22590912
2030-10-07,battery,44.09000000,17.30155584,-26.78844416
2030-10-08,battery,18.80000000,8.35423421,-10.44576579
2030-10-09,battery,38.76000000,22.43419577,-16.32580423
2030-10-10,battery,15.89000000,5.89897728,-9.99102272
2030-10-11,battery,39.74000000,42.87338789,3.13338789
2030-10-12,battery,27.17000000,38.07782339,10.90782339
2030-10-13,battery,6.89000000,5.49418335,-1.39581665
2030-10-14,battery,31.41000000,10.31436329,-21.09563671
2030-10-15,battery,21.72000000,25.14987165,3.42987165
2030-10-16,battery,32.28000000,28.88828255,-3.39171745
2030-10-17,battery,9.70000000,23.41986223,13.71986223
2030-10-18,battery,33.99000000,38.28422855,4.29422855
2030-10-19,battery,24.99000000,42.08701881,17.09701881
2030-10-20,battery,0.00000000,0.00000000,0.00000000
2030-10-21,battery,27.07000000,4.86475206,-22.20524794
2030-10-22,battery,16.82000000,36.80824320,19.98824320
2030-10-23,battery,17.63000000,29.49488640,11.86488640
2030-10-24,battery,9.36000000,17.69693184,8.33693184
2030-10-25,battery,35.76000000,22.22112776,-13.53887224
2030-10-26,battery,23.90000000,37.62973265,13.72973265
2030-10-27,battery,0.00000000,22.06080000,22.06080000
2030-10-28,battery,6.15000000,1.96063696,-4.18936304
2030-10-29,battery,30.07000000,39.75773184,9.68773184
2030-10-30,battery,25.98000000,42.70722048,16.72722048
2030-10-31,battery,24.60000000,31.42216365,6.82216365
2030-11-01,battery,27.00000000,2.43844557,-24.56155443
2030-11-02,battery,27.00000000,22.06080000,-4.93920000
2030-11-03,battery,0.00000000,0.65880680,0.65880680
2030-11-04,battery,27.00000000,0.00000000,-27.00000000
2030-11-05,battery,1.10000000,29.08028322,27.98028322
2030-11-06,battery,1.82000000,26.33964221,24.51964221
2030-11-07,battery,22.44000000,22.06080000,-0.37920000
2030-11-08,battery,23.02000000,13.81026804,-9.20973196
2030-11-09,battery,26.04000000,22.06080000,-3.97920000
2030-11-10,battery,0.00000000,8.70796026,8.70796026
2030-11-11,battery,0.00000000,0.00000000,0.00000000
2030-11-12,battery,32.63000000,33.85875456,1.22875456
2030-11-13,battery,8.01000000,32.31888517,24.30888517
2030-11-14,battery,1.10000000,22.06080000,20.96080000
2030-11-15,battery,8.75000000,22.06080000,13.31080000
2030-11-16,battery,0.80000000,15.85863748,15.05863748
2030-11-17,battery,0.00000000,0.00000000,0.00000000
2030-11-18,battery,4.59000000,0.00000000,-4.59000000
2030-11-19,battery,18.31000000,33.63262125,15.32262125
2030-11-20,battery,22.29000000,35.60133350,13.31133350
2030-11-21,battery,16.68000000,36.43835385,19.75835385
2030-11-22,battery,0.00000000,20.78749679,20.78749679
2030-11-23,battery,5.32000000,22.06080000,16.74080000
2030-11-24,battery,3.61000000,0.00000000,-3.61000000
2030-11-25,battery,11.63000000,0.00000000,-11.63000000
2030-11-26,battery,29.55000000,27.98092731,-1.56907269
2030-11-27,battery,5.18000000,23.59590912,18.41590912
2030-11-28,battery,17.50000000,30.45075907,12.95075907
2030-11-29,battery,27.00000000,21.29776375,-5.70223625
2030-11-30,battery,3.42000000,22.06080000,18.64080000
2030-12-01,battery,0.00000000,22.06080000,22.06080000
2030-12-02,battery,0.00000000,5.55853172,5.55853172
2030-12-03,battery,7.93000000,22.06080000,14.13080000
2030-12-04,battery,0.01000000,22.06080000,22.05080000
2030-12-05,battery,5.97000000,28.83061395,22.86061395
2030-12-06,battery,24.13000000,22.06080000,-2.06920000
2030-12-07,battery,1.65000000,27.65154482,26.00154482
2030-12-08,battery,9.75000000,24.53890290,14.78890290
2030-12-09,battery,12.00000000,17.82980165,5.82980165
2030-12-10,battery,27.00000000,20.64642048,-6.35357952
2030-12-11,battery,3.24000000,22.06080000,18.82080000
2030-12-12,battery,19.90000000,18.70221746,-1.19778254
2030-12-13,battery,10.66000000,26.91042384,16.25042384
2030-12-14,battery,10.78000000,6.80062966,-3.97937034
2030-12-15,battery,1.11000000,22.06080000,20.95080000
2030-12-16,battery,27.00000000,17.00598600,-9.99401400
2030-12-17,battery,5.67000000,22.06080000,16.39080000
2030-12-18,battery,0.00000000,24.27433059,24.27433059
2030-12-19,battery,13.79000000,22.06080000,8.27080000
2030-12-20,battery,19.61000000,22.06080000,2.45080000
2030-12-21,battery,8.66000000,22.06080000,13.40080000
2030-12-22,battery,0.00000000,0.00000000,0.00000000
2030-12-23,battery,24.13000000,7.25945374,-16.87054626
2030-12-24,battery,13.66000000,0.00000000,-13.66000000
2030-12-25,battery,15.91000000,0.65631842,-15.25368158
2030-12-26,battery,0.00000000,11.49000000,11.49000000
2030-12-27,battery,0.00000000,19.17972253,19.17972253
2030-12-28,battery,0.00000000,22.06080000,22.06080000
2030-12-29,battery,0.00000000,0.00000000,0.00000000
2030-12-30,battery,0.00000000,20.19923249,20.19923249
2030-12-31,battery,0.00000000,0.21021959,0.21021959
2030-01-01,coal,32.60000000,0.00000000,-32.60000000
2030-01-02,coal,35.22000000,0.00000000,-35.22000000
2030-01-03,coal,36.06000000,0.00000000,-36.06000000
2030-01-04,coal,32.40000000,0.00000000,-32.40000000
2030-01-05,coal,34.20000000,0.00000000,-34.20000000
2030-01-06,coal,32.62000000,0.00000000,-32.62000000
2030-01-07,coal,35.53000000,0.00000000,-35.53000000
2030-01-08,coal,36.25000000,0.00000000,-36.25000000
2030-01-09,coal,46.79000000,30.86612890,-15.92387110
2030-01-10,coal,35.81000000,13.65000009,-22.15999991
2030-01-11,coal,35.19000000,0.00000000,-35.19000000
2030-01-12,coal,32.40000000,0.00000000,-32.40000000
2030-01-13,coal,32.40000000,0.00000000,-32.40000000
2030-01-14,coal,34.87000000,0.00000000,-34.87000000
2030-01-15,coal,34.94000000,0.00000000,-34.94000000
2030-01-16,coal,36.07000000,0.00000000,-36.07000000
2030-01-17,coal,57.39000000,0.00000000,-57.39000000
2030-01-18,coal,58.40000000,0.00000000,-58.40000000
2030-01-19,coal,35.25000000,0.00000000,-35.25000000
2030-01-20,coal,60.88000000,0.00000000,-60.88000000
2030-01-21,coal,91.23000000,0.00000000,-91.23000000
2030-01-22,coal,96.33000000,0.00000000,-96.33000000
2030-01-23,coal,107.48000000,24.68091925,-82.79908075
2030-01-24,coal,107.65000000,40.86069361,-66.78930639
2030-01-25,coal,107.16000000,30.84068210,-76.31931790
2030-01-26,coal,70.78000000,32.58592580,-38.19407420
2030-01-27,coal,59.93000000,0.00000000,-59.93000000
2030-01-28,coal,104.69000000,0.00000000,-104.69000000
2030-01-29,coal,59.30000000,0.00000000,-59.30000000
2030-01-30,coal,35.71000000,0.00000000,-35.71000000
2030-01-31,coal,35.77000000,0.00000000,-35.77000000
2030-02-01,coal,32.40000000,0.00000000,-32.40000000
2030-02-02,coal,33.54000000,0.00000000,-33.54000000
2030-02-03,coal,32.40000000,0.00000000,-32.40000000
2030-02-04,coal,84.23000000,0.00000000,-84.23000000
2030-02-05,coal,40.10000000,0.00000000,-40.10000000
2030-02-06,coal,99.75000000,23.64999994,-76.10000006
2030-02-07,coal,92.78000000,0.00000000,-92.78000000
2030-02-08,coal,61.72000000,0.00000000,-61.72000000
2030-02-09,coal,33.77000000,0.00000000,-33.77000000
2030-02-10,coal,32.49000000,0.00000000,-32.49000000
2030-02-11,coal,51.40000000,0.00000000,-51.40000000
2030-02-12,coal,92.97000000,17.17125440,-75.79874560
2030-02-13,coal,85.98000000,24.90990771,-61.07009229
2030-02-14,coal,92.48000000,33.67923162,-58.80076838
2030-02-15,coal,69.69000000,15.93787820,-53.75212180
2030-02-16,coal,33.26000000,0.00000000,-33.26000000
2030-02-17,coal,32.40000000,0.00000000,-32.40000000
2030-02-18,coal,34.37000000,0.00000000,-34.37000000
2030-02-19,coal,35.62000000,0.00000000,-35.62000000
2030-02-20,coal,33.38000000,0.00000000,-33.38000000
2030-02-21,coal,58.34000000,0.00000000,-58.34000000
2030-02-22,coal,85.45000000,0.00000000,-85.45000000
2030-02-23,coal,38.06000000,0.00000000,-38.06000000
2030-02-24,coal,32.43000000,0.00000000,-32.43000000
2030-02-25,coal,34.32000000,0.00000000,-34.32000000
2030-02-26,coal,36.33000000,0.00000000,-36.33000000
2030-02-27,coal,73.71000000,0.00000000,-73.71000000
2030-02-28,coal,72.85000000,18.79999998,-54.05000002
2030-03-01,coal,54.37000000,0.00000000,-54.37000000
2030-03-02,coal,22.94000000,0.00000000,-22.94000000
2030-03-03,coal,22.59000000,0.00000000,-22.59000000
2030-03-04,coal,32.63000000,0.00000000,-32.63000000
2030-03-05,coal,48.15000000,0.00000000,-48.15000000
2030-03-06,coal,52.57000000,0.00000000,-52.57000000
2030-03-07,coal,30.90000000,0.00000000,-30.90000000
2030-03-08,coal,63.93000000,0.00000000,-63.93000000
2030-03-09,coal,24.21000000,0.00000000,-24.21000000
2030-03-10,coal,16.92000000,0.00000000,-16.92000000
2030-03-11,coal,21.02000000,0.00000000,-21.02000000
2030-03-12,coal,19.76000000,0.00000000,-19.76000000
2030-03-13,coal,17.27000000,0.00000000,-17.27000000
2030-03-14,coal,19.12000000,0.00000000,-19.12000000
2030-03-15,coal,20.83000000,0.00000000,-20.83000000
2030-03-16,coal,17.23000000,0.00000000,-17.23000000
2030-03-17,coal,18.83000000,0.00000000,-18.83000000
2030-03-18,coal,43.37000000,0.00000000,-43.37000000
2030-03-19,coal,48.15000000,0.00000000,-48.15000000
2030-03-20,coal,37.13000000,0.00000000,-37.13000000
2030-03-21,coal,20.83000000,0.00000000,-20.83000000
2030-03-22,coal,16.89000000,0.00000000,-16.89000000
2030-03-23,coal,16.83000000,0.00000000,-16.83000000
2030-03-24,coal,16.80000000,0.00000000,-16.80000000
2030-03-25,coal,17.63000000,0.00000000,-17.63000000
2030-03-26,coal,19.72000000,0.00000000,-19.72000000
2030-03-27,coal,18.99000000,0.00000000,-18.99000000
2030-03-28,coal,20.09000000,0.00000000,-20.09000000
2030-03-29,coal,20.47000000,0.00000000,-20.47000000
2030-03-30,coal,16.80000000,0.00000000,-16.80000000
2030-03-31,coal,17.66000000,0.00000000,-17.66000000
2030-04-01,coal,14.48000000,0.00000000,-14.48000000
2030-04-02,coal,17.28000000,0.00000000,-17.28000000
2030-04-03,coal,17.50000000,0.00000000,-17.50000000
2030-04-04,coal,37.07000000,0.00000000,-37.07000000
2030-04-05,coal,59.88000000,0.00000000,-59.88000000
2030-04-06,coal,17.16000000,0.00000000,-17.16000000
2030-04-07,coal,16.49000000,0.00000000,-16.49000000
2030-04-08,coal,68.00000000,0.00000000,-68.00000000
2030-04-09,coal,35.78000000,0.00000000,-35.78000000
2030-04-10,coal,13.93000000,0.00000000,-13.93000000
2030-04-11,coal,14.91000000,0.00000000,-14.91000000
2030-04-12,coal,16.79000000,0.00000000,-16.79000000
2030-04-13,coal,13.87000000,0.00000000,-13.87000000
2030-04-14,coal,17.22000000,0.00000000,-17.22000000
2030-04-15,coal,19.43000000,0.00000000,-19.43000000
2030-04-16,coal,27.31000000,0.00000000,-27.31000000
2030-04-17,coal,21.75000000,0.00000000,-21.75000000
2030-04-18,coal,14.14000000,0.00000000,-14.14000000
2030-04-19,coal,12.67000000,0.00000000,-12.67000000
2030-04-20,coal,12.67000000,0.00000000,-12.67000000
2030-04-21,coal,12.67000000,0.00000000,-12.67000000
2030-04-22,coal,13.07000000,0.00000000,-13.07000000
2030-04-23,coal,17.31000000,0.00000000,-17.31000000
2030-04-24,coal,14.68000000,0.00000000,-14.68000000
2030-04-25,coal,15.73000000,0.00000000,-15.73000000
2030-04-26,coal,17.24000000,0.00000000,-17.24000000
2030-04-27,coal,16.46000000,0.00000000,-16.46000000
2030-04-28,coal,14.38000000,0.00000000,-14.38000000
2030-04-29,coal,18.98000000,0.00000000,-18.98000000
2030-04-30,coal,17.78000000,0.00000000,-17.78000000
2030-05-01,coal,0.37000000,0.00000000,-0.37000000
2030-05-02,coal,0.28000000,0.00000000,-0.28000000
